title,label
 황소의 해  힘찬 개장 코스피 3000 눈앞,2
 표 K OTC 시장 거래 현황 1 4 ,1
"신용융자잔고, 하루 만에 감소 전환 19조2214억원",0
소띠 해 첫 날 나타난 황소  동학개미가 고삐 쥐었다,2
"국산차, 18년만에 국내서 160만대 판매 전체 판매는 13.6  하락",0
동학개미  쇄도에...첫 거래일부터 증권사 시스템 오류,0
기관 의무보유 490만주 해제  SK바이오팜 9  급락,0
새해 첫 증시 주인공은 전기차  현대차 2차전지주식 질주,2
 NH 오퍼스 vs 범양건영  신한重 인수전,1
" 공시  거래소, 상한가 기록한 SH에너지화학에 조회공시 요구",1
"네스엠,  해전 1942, 해전 M  퍼블리싱 계약 종료",1
"삼진엘앤디, 54.5억원 규모 자사주 150만주 처분",1
"자안, 345억원 주주배정 유상증자로 추가 상장",1
"UCI, 200억원 규모 미전환사채 전환가액 조정",1
"케이맥, 10억원 규모 전환청구권 행사",1
"현우산업, 2억원 규모 전환청구권 행사",1
산타랠리 이어 1월효과까지 기대  점증 ,1
화끈한 IPO 시장 30조 크래프톤이 온다 IPO 파노라마 ,2
 마켓인사이트 올해  사상 최대  M A 시장 열린다...상장사 현금만 85조 늘어,2
철강가격 급등에 포스코 쓸어담는 기관 주가 아직도 싸다   박해린의 뉴스 마켓 ,1
"황소 탄 개미, 첫날 1조 베팅   코스피 시총 2,000조 돌파",2
 그래픽  코스피 지수 추이,1
동학개미 새해 첫날 우량주 쓸어담았다 코스피 시총 2000조 넘어,2
"""기업 영업익 30 이상 증가 최고 3300 갈수도""",2
"홀로그램으로 나타난 하나은행장 ""강인한 황소처럼 나아가자""",2
"상한가 간 현대위아 목표주가 뚫렸다, 향후 전망은   박해린의 뉴스 마켓 ",2
"1월 효과 시작됐나 사상 첫 3,000선  초읽기   이슈플러스 ",2
"""소의 기운 받아...새해에도 황소장 이어져라"" 증시대동제",2
에코프로비엠 F F 지누스 올  매출 1조 클럽  가입하나,1
꿈의 3000 가즈아  새해 첫날 주가 사상 첫 2900 돌파,2
투자자 울리는  올빼미 공시  여전 근절 위한 대책은 ,1
거래소,1
오늘의 레이더M 뉴스  1월 5일 ,1
"3000 안착, 백신에 달려 방역 흔들리면 공염불",1
 인사  IBK투자증권,1
코스피  2944  첫날부터 날았다,2
"금감원 ""증권사 해외투자 7.5조 부실 가능성""",0
"""디지털 혁신 ESG 리스크 관리"" 증권업계 CEO 신년사로 본 새해 증시 키워드",1
"脫 코로나 국면인데 ""물류기업에 투자하라""는 美 월가 왜 ",1
"새해 첫해 최고가 경신 삼성전자, 10만전자 가나 목표가 10만원 등장",2
 표 코스피200지수 옵션 시세 1월 4일 ,1
"과기공, 실무교육 온라인 콘텐츠로 제공",1
"미래에셋대우, 균형 잡힌 사업 포트폴리오 업계 최초 세전이익 1조 기대",2
"CNBC ""韓증시 랠리 계속될 것""",2
"SK이노 21  폭등, LG화학 삼성SDI  최고가  새해 랠리 첫 주자",2
증권사 해외대체투자 7.5조  부실 경고음 ,0
"코리아에셋투자證, 취약계층에 방한외투 전달",2
"삼성자산운용, 국내 ETF 점유율 압도적 1위 TDF 들여와 연금시장서 돌풍",2
"웹소설 웹툰 강자  디앤씨미디어, 1년새 97  폭등",2
"한국증권금융, 코로나發 유동성 경색 처하자 단기자금 6조 풀어 증시 안정",1
"코스피 새해 축포...단숨에 2,900 뚫었다",2
"메리츠증권, 독일 프랑스 등 유럽 11개국 주식거래 서비스",1
IPO시장 활황 속 상장철회 기업도 속출,1
포스코케미칼 급등 유상증자 흥행  청신호 ,2
기관 매물폭탄에 SK바이오팜 8.5  빠져,0
"""늘어난 배당성향, 코스피 3000 발판""",1
첫날 1兆 산 개미 코스피 시총 2천조 돌파,1
 자이앤트  인페이즈 美 S P500 입성에 서학개미 눈길,1
집콕 수혜주 CJ제일제당 영업익 1조 기대,1
 장외주식  기업공개 IPO 관련주 상승세,1
방준혁 넷마블 코웨이 의장  신사옥 이전 올해 재도약 발판 ,1
 이슈진단  새해에도 주식 비중 늘려야 할 이유,1
 줌인 이종목  철강값 급등에 포스코 주가 탄력,1
 표  주요 증시 지표  1월 4일 ,1
어느새 3000P 턱밑... 개미군단 1조 투하에 새해 증시 또  하이킥 ,2
기업들 실탄  두둑   M A 큰장  선다,2
"코스피 새해 첫날 사상 최고 2,944선 마감 개인 1조 순매수 종합2보 ",1
주식부터 비트코인까지 올해  상승랠리  장밋빛 기대감 증폭,2
동학개미  매수 매수 매수   코스피 거래대금도 역대 최대,1
잡코리아 잡아라  MBK도 인수전 참여,1
 유가증권시장 공시  계룡건설산업,1
 코스닥 공시  디바이스이엔지,1
오늘의 증시 일정  1월 5일 ,1
"네스엠,  해전 1942, 해전M  퍼블리싱 계약 종료",1
"청보산업, 100억원 규모 전환사채 발행 결정",1
"현대제철, 울산공장 강관 및 경량화 제품제조 11일까지 중단",1
"버냉키 ""美 경제 예상보다 빠르게 회복 저금리 4년 더 이어질 것""",2
"금투협,  기업가치평가 실무 과정  개설",1
 표 코스피200지수 국채 달러 선물 시세 1월 4일 ,1
" 마켓인사이트  사업구조 재편  신세계푸드, 회사채 투자심리도 바뀌나",1
" 마켓인사이트 롯데글로벌로지스, 창사 후 첫 ESG 채권 발행",1
"현대차 전주공장 생산 중단 ""수요 감소로 적정 재고 유지""",1
사상 최고치 경신한 코스피 지수,2
"키움증권,  해외선물 실전투자대회  진행",1
"금투협,  IB업무 이해 과정  개설",1
사상 최고치로 마감한 코스피,2
 표 채권 수익률 현황 1월 4일 ,1
"한화투자증권, 비대면 국내 해외주식 이벤트 실시",1
 공시  영풍,1
오늘의 증시 메모 1월 5일 ,1
"삼영이엔씨 소수주주, 센텀인베스트등 3곳 의결권행사금지 가처분 신청",1
" 게시판  메리츠증권, 유럽 11개국 주식거래 서비스",1
"현대제철, 울산공장 생산중단 결정",0
"디바이스이엔지, 228억 규모 디스플레이 제조장비 공급계약",1
"삼진엘앤디, 자사주 150만주 처분 결정",1
"KG동부제철, 전기로매각 우선협상대상자 선정 미확정",1
"SK바이오팜, 기관 의무보유 물량 풀리자 8.5  급락 마감",0
" 신년사  정일문 한투證 사장 ""욕심 공포 공존하는 금융시장 리스크 관리해야""",0
 올댓차이나  중국 증시 새해 첫장 상승 3년만에 3500선 돌파,2
공모주 흥행 바통 잇는 코벤펀드 수익률 기대감 쑥,2
십만전자 간다  연일 신고가 삼성전자 목표가 10만원 등장 종합 ,2
"아리온, 거래정지에 회생절차까지 무슨 일이 ",0
"알에프텍, 자회사 알에프바이오에 150억원 추가 출자",1
"르노삼성차, 작년 11만6천166대 판매 전년보다 34.5  감소",0
"지난해 역대급 공모주 청약, 올해도 이어간다",2
고바이오랩  상승 마감   JPM 컨퍼런스서  기술 이전  논의,2
" TF매매동향  외인 기관,  삼성전자  7000억 원 팔았다",1
"신년사로 본 증권사 화두는 ""디지털 혁신 속 리스크 관리"" 방점",1
새해 첫날 신기록  코스피 3000 코스닥 1000 시대  눈앞,2
삼성전자 시총 장중 500조 돌파...목표가 첫 10만원,2
" 공시  계룡건설, 626억원 규모 주택 신축공사 수주",2
"테라사이언스, 100억 규모 전환사채 발행 결정",1
"디바이스이엔지, 228억원 규모 디스플레이 제조장비 공급계약",2
"영풍, 석포제련소 생산중단 결정",1
 인사  트러스톤자산운용,1
"SK바이오팜, 기관 의무보유 500만주 해제에  털썩 ",0
"파죽지세  이더리움, 비트코인 따라 상승랠리 이어간다",2
"현대차 LG화학 8 , 삼성SDI 7 , SK이노 21  상승 성장스토리 새로 쓴 4대그룹주식  질주 ",2
"""차 화 전이 열일 했다"" 코스피 2940선 주역",2
"반도체 슈퍼사이클 기대 ""삼성전자, 1분기 10만원 넘는다""",2
질주한 2차전지주식 LG화학 삼성SDI SK이노 동반 신고가 종합 ,2
"SK바이오팜, 기관 보유 500만주 의무보유 해제에 8.5  하락 마감 종합 ",0
달러 원 환율 4.2원 하락 1082.1원 마감 장중 2년7개월來 최저 종합 ,1
"이빛컴퍼니 ""기술로 사람을 즐겁게 하는 소셜 임팩트기업으로 거듭날 것""",1
중국 증시 새해 첫 거래일 강세로 마감 선전 2 대 급등,2
"현대기아차, 작년 635만대 판매 코로나 여파에 전년보다 12  하락",0
2021년 개장일 코스피 최고가 경신,2
"현대차, 6년4개월만에 20만원 돌파 전기차  아이오닉5  기대 종합 ",2
"LG전자,  전기차 기대감 에 새해 첫날 신고가",2
수출 휘파람에 코스피 3000  초읽기 ,2
2021년 개장일 코스피 최고가 경신,2
장 중 기업공시 1월 4일 ,1
"현대자동차, 전주공장 생산중단 결정",0
"계룡건설, 626억 규모 제로에너지 단독주택 신축공사 수주",2
"버킷스튜디오, 730억 규모 토지 및 건물 양수 결정",2
"영풍, 석포제련소 생산중단..""법적 구제절차 검토 후 추진""",0
코스피 2021년 개장일 최고가 경신,2
三電 하이닉스 나란히 신고가 새해 첫거래일 반도체주식 강세 종합 ,2
 사진 코스피 사상 최고치로 새해 첫 거래 시작,2
" 사진 코스피 최고가 경신, 환율은 하락",2
" 신년사 박정림 김성현 KB증권 ""디지털 기반 플랫폼 사업 확대""",1
 사진 코스피 2944.45로 최고가 경신,2
"코스피, 사상 첫 2900P 돌파 새해 첫날 개인 1조원  사자 ",2
" 사진 새해 첫 거래일, 코스피 코스닥 상승 마감",2
2021년 개장일 코스피 최고가 경신,2
"日증시, 긴급사태 재발령 우려에 하락 마감 닛케이 0.68  하락",0
새해 첫 거래일부터 코스피 각종 기록 경신,2
"르 꽁뚜아르 뒤뱅 Le Comptoir du Bain , 12월 30일 CJ 오쇼핑 최화정쇼 완판",2
"새 해 첫 날부터 원고...환율 4.2원 떨어진 1,082원",2
"공모주 청약, 올해부터 어떻게 바뀔까 ",1
 코스닥 마감 개인 덕에 970선 돌파 닷컴버블 이후 최고,2
"2021년 첫 거래일   코스피 시총 2,000조 넘고 2,900선 돌파",2
"현대차, 시장 수요 감소에 일주일간 전주공장 생산 중단",0
 공시  현대차,1
" 공시  대림산업, 배원복 대표체제로 변경",1
"보호예수 해제 SK바이오팜, 8 대 하락 기관 3000억원 순매도",0
" 머니S포토   고공행진  코스피, 2900선 돌파",2
 사진 코스피 2940선 돌파,2
 사진 새해 첫 거래 코스피 코스닥 나란히 상승,2
"코스피, 거침없는 상승세",2
"코스피, 거침없는 상승세",2
" 마감시황 코스피, 개인 1조 순매수에 2944선 마감",1
"코스피, 거침없는 상승세",2
" 포토 코스피, 사상 첫 2,900선 돌파",2
 포토 코스피 개장일부터 최고가 경신,2
"""디지털 고도화 비대면 강화로 성장세 이어가자""",2
새해 첫날부터 훨훨 나는 코스피,2
"안철수, 10년 만에 서울시장 당선 유력  안랩 신고가",2
"코스피 새해 첫날 사상 최고 2,944선 마감 개인 1조 순매수 종합 ",2
"증권사, 신년사 키워드  디지털 전환  ESG 경영 ",1
2944.45  사상 최고치로 마감한 코스피,2
"코스피,  2944.45  사상 최고치로 마감",2
"""올해 30년來 최대 인플레 온다"" ""주식 비트코인에 거대한 거품""",0
"2021년 첫 거래일부터 코스피 시총 2,000조 돌파, 코스피 2900선 넘어서",2
" 포토 코스피 전일 대비 70.98포인트 상승한 2,944.45",1
 포토 올해 첫 증권 시장 개장일부터 최고가 경신,2
 포토 유래 없는 코스피 최고가 경신,2
 포토 2021년 개장일부터 역사 쓴 코스피,2
" 포토 코스피, 2021년 개장일부터 사상 최고가 경신",2
 곡성소식  심청상품권 100억원 판매 목표 할인 확대,2
"코스피, 사상 최고치로 마감",2
코스닥 상승 마감 ,2
코스피 코스닥 동반 상승 ,2
 머니S포토   코스피 3000 시대 바짝 ,2
" TF시황  올해 첫 거래  빨간불  코스피, 사상 최초 2940선 돌파",2
" 사진 코스피, 새해 첫 거래 사상 최고치로 마감",2
새해 첫날부터 뜨거운 주식시장,2
"메디앤리서치 이서형 대표, 우수중소기업인 및 지원기관 유공자 포상 수여식서 우수중소기업인으로 선정",2
" 외환마감 새해 첫 환율, 1080원 지키긴 했는데..한 달만에 최저",1
" 사진 코스피, 새해 첫 거래일에 최고치 마감",2
" 머니S포토  신축년 코스피, 2900선 돌파 마감",2
" 사진 새해 첫 코스피, 사상 최고치 경신하며 마감",2
신기록의 날 시총 2천조원 삼성전자 500조원 넘기도,2
코스피 최고가 경신 ,2
"PKF서현회계법인, 신설 에너지컨설팅본부장에 이성오 본부장 영입",1
"파라텍, 정광원 대표이사 체제로 변경",1
 머니S포토   코스피 3000선 돌파 코앞 ,2
" fn마감시황  코스피, 새해 첫 거래일 2940선 점프  사상 최고 ",2
"코스피, 2021년 첫 거래일에 사상 최고치 기록",2
"코스피, 2021년 첫 거래일에 사상 최고치 기록",2
"코스피, 2021년 첫 거래일에 사상 최고치 기록",2
새해 원 달러 환율 하락 1082원으로  뚝 ,1
"코스피, 2021년 첫 거래일에 사상 최고치 기록",2
"서현, 에너지본부 신설 이성오 전 SK E S 본부장 영입",1
"코스피, 2021년 첫 거래일에 사상 최고치 기록",2
"코스피, 새해 첫 거래일 2,900선 돌파....2,944.45에 장 마감",1
"코스피, 사상 첫 2,900선 돌파 ",2
 표 유가증권 코스닥 투자주체별 매매동향 1월 4일 ,1
"코스피, 2,900선 돌파 ",1
 표 코스닥 기관 외국인 개인 순매수 도 상위종목 1월 4일 ,1
" 머니S포토  새해 첫 코스피 2,944.45로 장 마감 사상 최고치 갱신",2
새해 첫 증시 달군  전기차 ....현대차그룹 2차전지주식  질주 ,2
"올해 증권사 수장들의 신년사, 화두는  변화와 위기관리 ",1
"국세청장 ""연말까지 자영업자 소상공인 세무검증 축소""",1
" 특징주 삼성전자 SK하이닉스, 반도체 대장주 나란히 신고가",2
"코스피, 새해 첫거래일 2944.45 마감 사상 최고치 경신",2
"삼성전자, 새해 첫 거래일  최고가  마감 ""10만원 간다""  분석  ",2
 표 유가증권 기관 외국인 개인 순매수 도 상위종목 1월 4일 ,1
" 머니S포토  새해 코스피, 또 다시 사상 최고치",2
역대급으로 시작한 새해 코스피 2944 마감,2
코스피 사상 최고치로 마감,2
"코스피, 새해 첫 거래일 2,944.45에 장 마감...최고가 경신",2
 머니S포토  지붕 뚫은 코스피  2900선 돌파 ,2
코스피 3000에 바짝 다가선 증시...2944.45로 근접,1
" 신년특집  ""성장주 역대급 초강세장...상승의 막 내리면 가치주에 눈 돌릴 것""",2
"2021 문 연 코스피,  2944.45  사상최고 마감 시총 2000조 돌파",2
"뉴로라인즈, 뉴로켐 NeuroCHEM  통해 클라우드 기반 MSDS 자동 발행 개정 산안법 대응 서비스 제공",1
 시황종합  새해 첫 거래일 코스피 2944 직행 3000 고지 보인다,2
"코스피, 2940선에 사상 최고치로 마감",2
 스톡톡스  변수는 너무 오르는 것 우상향 그래프 그릴 것 ,2
코스피 2940선 마감,1
코스피 최고치 경신에 분주한 딜링룸,2
"코스피 3,000선 돌파 눈앞 ",2
