제목,시간,언론사,본문
"액션스퀘어, '앤빌' 3월 업데이트 실시..시즌 챌린지 모드 추가",2022-03-30 16:49,머니투데이,"액션스퀘어는 콘솔 PC플랫폼 슈팅액션 게임 '앤빌(ANVIL)'의 '시즌 챌린지 모드'를 추가하는 등 3월 업데이트를 실시했다고 30일 밝혔다.이번 업데이트에서는 시즌 전용 모드인 '시즌 챌린지 모드'가 추가된다. 도전할 행성을 고를수 있고 행성의 난이도에 따라 보상 수준이 점점 높아지게 된다. 새롭게 추가되는 모드에서 유저는 어려운 난관에 도전하고 최고등급의 보상을 노릴 수 있다.시즌 챌린지 모드에서는 무기 개조 기능, 유물 강화 및 되팔기 기능, 달성형 보상 등이 추가되는 등 새로운 재미를 선사하는 성장 요소들이 추가된다. 게임 내에서 획득한 메달을 통해 무기를 개조하거나 유물을 강화할 수 있다.또 새로운 리소스와 스킬 조절로 강력해진 파이터 타입 신규 브레이커 '퀘이크'가 정식으로 추가된다. 퀘이크는 특수 드릴 장치로 생성한 스파이럴 에너지를 사용하는 공격적인 중형 배틀슈트로, 이번 업데이트에서는 추가 스킨과 전용 무기들도 함께 추가될 예정이다.이외에도 4종 신규 보스 추가와 새로운 성장요소의 추가로 게임내 풍성한 즐길거리와 컨텐츠를 제공할 예정이다.손원호PD는 ""보다 새로운 재미를 선사드릴 수 있도록 시즌 챌린지 모드를 추가하는 등 3월 업데이트를 진행했다""며 ""향후 지속적인 업데이트를 준비 예정이며 신규 컨텐츠도 많은 기대 부탁드린다""고 말했다."
"[포토] 코스피-코스닥 소폭 상승, 환율 하락 마감",2022-03-30 16:49,디지털타임스,"원·달러 환율이 전 거래일 대비 10.2원 하락한 1209.6원으로 장을 마친 30일 서울 중구 하나은행 딜링룸에서 직원들이 분주히 업무를 보고 있다. 이날 코스피는 5.67포인트 오른 2746.74, 코스닥은 1.24포인트 오른 939.07로 마감했다."
"시그넷이브이, ‘SK시그넷’으로 사명 변경... 신규 CI 공개",2022-03-30 16:48,파이낸셜뉴스,"[파이낸셜뉴스] 전기차용 초급속 충전기 전문 기업 ‘시그넷이브이’가 사명을 'SK시그넷'으로 변경하고 SK㈜ 투자센터장 출신 신정호 대표이사를 신규 선임했다.SK시그넷은 30일 오전 주주총회를 개최해 이같이 결정했다고 밝혔다.SK시그넷은 이날 새로운 CI도 공개했다. SK시그넷의 새 CI는 SK그룹의 ‘행복 날개’와 글로벌 충전기 시장에서 인지도가 높은 기존 사명 ‘시그넷’을 접목해 만들었다.지난해 말 1.3% 수준인 전기차 침투율을 2030년 15% 수준까지 제고하는데 핵심적인 역할을 하고 SK그룹이 표방하는 ESG 가치의 확산에 기여할 방침이다.SK시그넷은 또한 이날 창립기념일을 4월1일로 변경했다. 단순한 사명 변경의 날이 아니라 SK그룹의 일원이 되어 제2의 창사를 대내외에 알린 뜻 깊은 날로 구성원들과 함께 기념하고 각오를 다지기로 했다.이 날 신규 선임된 신정호 대표이사는 “SK가 시그넷이브이를 인수한 후 수 개월에 걸친 인수 통합 작업(PMI)을 거쳐 성장전략 수립, 전력전자 기술 및B2B 마케팅 전문가 영입을 통해 조직 역량 보강에 전력을 다했다”며 “이번 사명 변경을 통해 본격 성장에 필요한 기반을 탄탄하게 갖췄다”고 전했다.이어 “향후 SK시그넷은 ESS(에너지 저장 시스템·Energy Storage System)와 연료 전지를 접목시킨 친환경 충전 기술을 선도하며 미국을 넘어 유럽과 동남아 등 새로운 글로벌 시장에 진출할 것”이라며 “넘버원 글로벌 충전 플랫폼 기업으로 성장함과 동시에 전세계 탄소중립에 기여할 것”이라고 포부를 밝혔다.한편 2021년 8월 SK는 시그넷이브이의 지분 55.5%를 2930억 원에 인수한 바 있다.SK시그넷은 업계 최고 수준의 초급속 충전 기술 기반, 국내뿐만 아니라 미국, 일본의 초급속 충전기 시장을 선도하고 있다. 2021년 매출 중 수출 비중은 약 70%에 달한다.#시그넷이브이 #sk시그넷"
"독일, 가스 공급위기에 선제 대응…'조기 경보' 발동",2022-03-30 16:48,이데일리,"""러시아가 상황을 악화시킬 가능성 있다""[이데일리 고준혁 기자] 독일 정부가 러시아에서 천연가스 공급을 끊을 가능성이 있다며 비상사태를 선포했다. 다만 당장의 위기 때문이 아닌 선제적 대응인 것으로 보인다.로버트 하벡 독일 부총리 겸 경제·기후부 장관. (사진=AFP)29일(현지시간) 로이터통신에 따르면 독일 정부는 가스 공급 비상사태 중 초기 단계에 해당하는 ‘조기 경보’(early warning)를 내렸다. 독일 가스 공급 비상 계획은 총 3단계로 구성돼 있다.로버트 하벡 독일 부총리 겸 경제·기후부 장관은 성명을 통해 “우리는 당분간 가스 공급이 원활하다고 보고 있다”면서도 “러시아가 상황을 악화시킬 가능성이 있어 조기 경보를 발동한다”라고 설명했다.하벡 부총리는 위기에 대처하기 위한 팀을 꾸렸다고도 전했다. 위기대응팀은 경제·기후부 직원들과 에너지 규제 및 운영기관 관계자들로 구성되며, 가스 공급 비상사태 경보 단계를 상향시킬 수 있다는 점을 염두에 두고 공급 상황을 면밀히 살피는 역할을 한다.독일의 러시아산 천연가스 의존도는 약 40%에 달한다. 독일 정부는 이처럼 높은 의존도를 줄여나가겠지만, 한꺼번에 수입을 끊진 않겠다는 입장이다. 올라프 숄츠 독일 총리는 러시아산 에너지 수입을 당장 중단하면 서방국들의 경제가 불황에 빠질 것이라고 말한 바 있다."
"한국투자증권, 자산 3조7000억 압구정PB센터 확장 개점",2022-03-30 16:47,데일리안,"압구정PB센터 전경 ⓒ한국투자증권[데일리안 = 백서원 기자] 한국투자증권은 기존 압구정PB센터를 청담영업소와 통합해 확장 개점한다고 30일 밝혔다.한국투자증권에 따르면 압구정PB센터는 통합 확장을 통해 공간을 기존의 2배인 920㎡ 규모로 늘렸다. 고액자산가가 많아 금융권 영업점이 밀집한 지역 PB센터 가운데서도 가장 큰 규모다.센터는 세미나실과 VIP 전용 상담실을 갖췄고, 공간마다 디지털 기기를 활용해 고객 편의와 업무 효율성을 높였다. 이곳에서 주식거래·금융상품·세무 등 각 분야별로 선별된 전문 프라이빗뱅커(PB) 24명과 이들을 지원하는 직원 10여명이 종합자산관리 업무를 수행할 예정이다.한국투자증권 압구정PB센터는 관리자산 약 3조7000억원에 달하는 국내 최대 수준의 PB센터다. 향후 초대형 PB센터의 강점을 살려 PB 인력의 자산관리 시너지를 이끌고 초고액자산가에게 경쟁력 있는 서비스를 제공한다는 계획이다.신언경 압구정PB센터장은 “단순히 규모를 키우는 것에 머무르지 않고 최적의 상담 환경에서 분야별 전문가의 맞춤형 자산관리 서비스를 통해 초고액자산가의 니즈를 반영한 한 차원 높은 서비스를 제공할 계획”이라고 말했다."
[표]증시주변 자금동향 (3/29),2022-03-30 16:46,이데일리,[이데일리 증권시장부]
[표]코스피 기관/외국인 매매동향(3/30 3시30분),2022-03-30 16:46,이데일리,[이데일리 증권시장부]
[표]코스닥 기관/외국인 매매동향(3/30 3시30분),2022-03-30 16:46,이데일리,[이데일리 증권시장부]
[표]주가지수선물 투자자별 매매동향(3/30),2022-03-30 16:46,이데일리,[이데일리 증권시장부]
[표]거래소주가지수선물·옵션시세표(3/30),2022-03-30 16:46,이데일리,[이데일리 증권시장부]
"나노스, SBW생명과학으로 사명 변경…토탈헬스케어 기업 도약",2022-03-30 16:45,머니투데이,"나노스가 SBW생명과학으로 사명을 변경하고 예방부터 진단, 치료 및 관리 등 헬스케어 4대 분야를 아우르는 토탈헬스케어 기업으로 도약한다.나노스는 30일 정기주주총회를 열고 사명을 SBW생명과학으로 변경하는 안건을 의결했다. 나노스의 사명변경은 2004년 삼성전기에서 분사해 설립된 뒤 18년만에 처음이다.SBW생명과학은 쌍방울그룹의 영문인 SBW그룹의 'SBW'와 바이오, 제약 등의 의미를 함께 담은 '생명과학'을 결합해 만들어졌다.나노스는 이번 사명 변경을 통해 본격적인 헬스케어 기업으로 이미지를 제고할 방침이다. 사업 다각화를 위해 타액진단 시약 개발 및 판매는 물론 RNA 간섭(RNAi) 치료제 파이프라인 확보 및 확대, 펩타이드 의약품 제조사업(CDMO), AI(인공지능) 기반의 의료기기 등에 집중 투자할 예정이다.나노스는 이를 위해 이번 주총에서 헬스케어 사업을 포함하는 진단시약 개발 및 판매, 유전자를 이용한 질병 진단 사업, 임상검사 및 서비스 제공, 임상시험 기술개발 및 용역업, 유전자 검사 및 치료제 개발·제조·판매업 등을 사업목적에 추가했다.또 나노스는 홍진의 신임 대표이사를 선임했다. 양선길 전 대표이사는 쌍방울그룹 회장으로서의 역할에 집중할 계획이다.회사 관계자는 ""홍 신임 대표이사는 베트남 해외법인 경영총괄을 맡는 등 내부적으로 나노스에 대한 이해가 깊다""며 ""앞으로 내실 있는 경영뿐만 아니라 토탈헬스케어 기업으로서의 성장 기반을 마련할 수 있는 적임자라는 평가를 받고 있다""고 말했다.한편 이날 주총에서는 재무제표 및 연결재무제표 승인과 정관 일부 변경, 사내이사 선임, 보수한도 승인의 건 등 총 5건의 안건이 통과됐다."
"두산중공업·지코 등 상장사 45곳, 다음달 의무보유 해제",2022-03-30 16:42,머니S,"4월 두산중공업, 지코 등 45개 상장사 주식이 의무보유등록에서 해제된다./사진=이미지투데이두산중공업, 지코 등 45개 상장사 주식이 다음달 의무보유등록에서 해제된다. 최근 코스피가 혼세를 보이고 있는 만큼 이들 기업 주가 향방에 관심이 쏠린다.30일 한국예탁결제원에 따르면 코스피시장에서는 4개 7339만주, 코스닥시장에서는 41개사 1억5290만주에 대한 의무보유 해제 물량이 나온다. 의무보호 등록은 기업이 시장에 주식을 상장할 때 실적을 부풀리는 것을 방지하기 위해 최대주주, 기관투자자 등이 일정 기간 동안 한국예탁결제원에 전자등록하는 것을 말한다. 코스피 4개사는 ▲두산중공업 ▲지코 ▲다스코 ▲아센디오다. 코스닥에서는 ▲에프에스티 ▲비씨엔씨 ▲노을 ▲누보 ▲샘코 ▲시티랩스 등 41개사다. 의무보유등록이 해제될 주식수량 상위 3개사는 두산중공업(4784만주) 아이비김영(2868만주) 지코(2360만주)로 나타났다. 두산중공업은 최근 주가가 부진한 흐름을 보이고 있다. 전날 두산중공업은 전일대비 700원(3.32%) 하락한 2만400원으로 장을 마쳤다. 두산중공업의 주가는 지난 25일부터 이날까지 4거래일 연속 하락세다. 의무보유등록 해제 물량이 시장에 풀리면 주가의 추가 하락 가능성이 높아 투자에 유의해야 한다.4월 중에 의무보유등록이 해제될 주식수량은 전월(3억4867만주) 대비 35.1% 감소했다. 지난해 같은 기간에 비해서는 17.7% 증가한 수치다. 의무보유등록이 해제될 사유로는 유가증권시장과 코스닥시장 모두 모집(전매제한)에 따른 의무보유등록이 가장 많았다.발행 수량 대비 해제 수량 비율 상위 3개사는 프로이천(83.17%) 아이비김영(63.81%) 포커스에이치엔에스(45.58%)이다. "
"거래소, '상폐 위기' 에디슨EV 불공정거래 여부 심층 분석 착수(종합)",2022-03-30 16:42,연합뉴스,"쌍용차 인수 무산 에디슨모터스 관계사 에디슨EV, 감사의견 거절 당해""4월11일까지 감사의견 거절사유 해소해야""…거래정지 지속에 소액투자자 피해 우려주가 한때 1천원대→8만원대…대주주 투자조합 차익시현에 '먹튀 논란'경기도 평택시 쌍용자동차 평택공장 정문[연합뉴스 자료사진](서울=연합뉴스) 최평천 이미령 기자 = 에디슨모터스가 쌍용차 인수 대금 마련을 목적으로 인수했던 코스닥 상장사 에디슨EV(옛 쎄미시스코)가 상장폐지 위기에 처했다.한국거래소는 에디슨모터스의 쌍용차 인수가 무산됨에 따라 에디슨EV 대주주의 주식 불공정거래 여부에 대한 심층 분석 작업에 착수했다.""계속기업 존속 능력에 대한 불확실성에 감사의견 거절""30일 금융감독원 전자공시시스템에 따르면 삼화회계법인은 에디슨EV의 지난해 재무제표에 대한 감사의견으로 계속기업 존속 능력에 대한 불확실성으로 인한 '의견 거절'을 표명했다.거래소가 전날 에디슨EV의 매매 거래를 정지하고 감사의견 비적정설에 대한 조회공시를 요구한 데 대한 답변이다.에디슨EV가 비적정 감사의견을 공시함에 따라 주식 거래 정지 상태도 유지됐다.코스닥 상장사가 최근 사업연도 재무제표에 대한 감사인의 감사의견으로 의견 거절을 받을 경우 상장폐지 대상이 된다.다만 감사의견의 사유가 '계속기업 존속 능력에 대한 불확실성'에 의한 경우 동일한 감사인의 해당 사유 해소에 대한 확인서를 제출하고, 거래소가 이를 인정하면 차기 반기보고서를 제출할 때까지 상장폐지는 유예된다.거래소는 이날 에디슨EV에 대해 ""해당 사유(감사의견 거절)와 관련해 4월 11일까지 동일한 감사인의 해당 사유 해소에 대한 확인서를 제출하지 못하는 경우 회사는 상장폐지 사유에 해당한다""고 공시했다.확인서를 제출하더라도 차기 재무제표에 대한 감사의견으로 부적정, 의견거절 또는 범위 제한 한정을 받으면 상장폐지 사유에 해당한다.거래소는 이날 동일 감사인의 사유 해소 확인서 제출까지 에디슨EV의 거래 정지 기간을 연장한다고 밝혔다.거래 정지 기간이 늘어면서 소액 투자자들의 피해도 우려되고 있다.삼화회계법인은 감사보고서에서 ""매출 증대 등을 통한 재무개선 및 유동성 확보 계획에 대한 충분하고 적합한 감사증거를 입수할 수 없었다""며 ""이러한 불확실성의 최종 결과로 발생할 수도 있는 자산과 부채 및 관련 손익 항목에 대해 합리적으로 추정할 수 있는 감사증거를 확보할 수 없었다""고 설명했다.이어 ""존속 능력을 평가할 수 있는 사업계획을 수립하고 검토하는 통제 활동이 적절하게 설계되고 운영되지 않는다""며 ""회사의 계속기업 가정의 적합성을 검토하는 내부회계관리제도에 중요한 취약점이 발견됐다""고 지적했다.에디슨EV는 지난해 매출 296억원, 영업손실 4억원, 당기순손실 85억원을 기록했다. 4년 연속 영업손실로 관리종목 편입 사유까지 발생했다.쌍용차 인수가 무산된 지난 28일 에디슨EV 주가는 전 거래일 대비 가격제한폭(29.80%)까지 급락했다. 상장 폐지될 경우 소액 주주 등 개인 투자자 피해도 클 것으로 예상된다.에디슨모터스[에디슨모터스 제공. 재판매 및 DB 금지]업계에서는 에디슨EV의 재무 건전성 악화가 결국 에디슨모터스의 쌍용차 인수 무산으로 이어진 것으로 보고 있다.에디슨모터스의 최대 주주인 에너지솔루션즈는 쌍용차 인수자금 마련을 위해 작년 상장사인 에디슨EV(옛 쎄미시스코)를 인수했다. 하지만 에디슨EV가 상장 폐지 위기까지 몰리면서 투자를 유치하지 못한 것으로 보인다.쌍용차는 앞서 28일 ""에디슨모터스 컨소시엄이 3월 25일에 예치해야 할 인수대금을 예치하지 않아 M&A 투자 계약이 해제됐다""고 밝혔다.이에 에디슨모터스는 인수대금을 조달할 수 있다며 쌍용차의 투자계약 해제 통보의 효력을 정지해달라는 가처분 신청을 서울중앙지법에 냈다. 에디슨EV를 통한 자금 조달이 어려운 상황임을 고려하면 가처분 신청도 기각될 가능성이 커 보인다.에디슨EV는 상폐 위기에도 이날 경기 수원 본사에서 주주총회를 개최했고 상정된 모든 안건은 의결됐다.에디슨EV는 정관의 사업 목적에 의료기기 판매·유통, 건축공사업 등을 추가하고, 박선식 감사를 선임했다.거래소, 불공정거래 혐의 판단되면 금감원에 통보거래소는 에디슨EV 대주주의 주식 처분과 관련해 불공정거래 행위가 있었는지에 대한 심층 분석 작업에 본격적으로 착수했다.거래소는 올해 초 에디슨EV 대주주의 주식 처분과 관련해 불공정거래 행위가 있었는지 들여다보고 있다고 밝혔다.거래소는 불공정거래 여부에 대한 심층 분석 작업을 통해 혐의가 있다고 판단되면 금융감독원에 통보하고 금감원이 사건을 본격적으로 조사할 것으로 보인다.이에 따라 금융당국도 거래소의 심층 분석 작업을 주시하고 있다.에디슨EV는 모회사인 에디슨모터스의 쌍용차 인수 추진으로 지난해 주가가 급등했다. 이 과정에서 디엠에이치 등 대주주 투자조합이 주식을 대부분 처분하고 차익 시현에 나서면서 이른바 '먹튀' 논란이 빚어지기도 했다.지난해 5월 중순까지만 해도 1천원대(이하 수정주가 적용)에 불과하던 에디슨EV의 주가는 에디슨모터스의 쌍용차 인수설이 나오자 폭등했다. 주가는 지난해 6월 한 달 동안 2천308원에서 1만178원으로 340% 넘게 뛰어 같은 해 11월 장중 8만2천400원까지 오르기도 했다.금융감독원 전자공시에 따르면 디엠에이치, 에스엘에이치, 노마드아이비, 아임홀딩스, 스타라이트 등 투자조합 5곳은 지난해 5∼7월 기존 최대주주가 들고 있던 에디슨EV 주식을 사들인 뒤 몇 달 후 처분했다. 투자조합 5곳의 지분율은 지난해 5월 말 기준 34.8%에서 같은 해 8월 초 11.0%로 낮아졌다.특히 디엠에이치는 에디슨EV 보유 지분이 지난해 5월 30일 9.5%에서 한 달여 뒤인 7월 9일 0.96%에 불과했다. 아임홀딩스은 비슷한 기간 보유하던 5.49%의 지분을 전량 처분했다.금융당국 관계자는 ""최근 인수가 무산되면서 그 배경을 들여다봐야 하는 상황""이라며 ""(에디슨모터스가 쌍용차를) 인수했다면 '미공개 정보 이용' 정도 이슈였겠지만, 인수가 무산되면서 '부정거래'가 아닌지 더 들여다봐야 한다""고 설명했다.부정거래란 허위사실 유포나 허위공시로 시세 차익을 올리는 행위 등을 지칭하는데, 미공개 정보 이용, 시세조종과 함께 3대 주식 불공정거래로 분류된다.금융투자업계 관계자는 ""에디슨모터스가 쌍용차 인수 능력이 없으면서 주가의 시세차익을 노리고 인수전에 참여한 게 아닌지를 밝히는 게 이번 논란의 초점일 수 있다""고 전했다.pc@yna.co.kr, already@yna.co.kr"
